,P3,Oz,O2,CP3,P5,PO3,PO4,PO8
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.34782608695652173,0.32608695652173914,0.32608695652173914,0.0,0.0
P5,0.0,0.0,0.0,0.3488372093023256,0.32558139534883723,0.32558139534883723,0.0,0.0
PO3,0.0,0.0,0.0,0.3488372093023256,0.32558139534883723,0.32558139534883723,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
