,Fp1,FT9,T7,TP9,O2,Fp2,AF7,TP7
Fp1,0.745928338762215,0.0,0.0,0.0,0.0,0.254071661237785,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4624277456647399,0.0,0.0,0.0,0.0,0.5375722543352601,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
