,Fp1,FC2,Fp2,AF7,C2,FC4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.2504743833017078,0.2504743833017078,0.24857685009487665,0.2504743833017078
FC4,0.0,0.0,0.0,0.0,0.2504743833017078,0.2504743833017078,0.24857685009487665,0.2504743833017078
F2,0.0,0.0,0.0,0.0,0.2501188777936281,0.2501188777936281,0.24988112220637185,0.24988112220637185
FCz,0.0,0.0,0.0,0.0,0.2504752851711027,0.2504752851711027,0.24857414448669202,0.2504752851711027
