,Fp1,FT9,T7,TP9,O2,Fp2,AF7,TP7
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.3333333333333333,0.3340926347760061,0.0,0.0,0.0,0.0,0.3325740318906606
T7,0.0,0.33358605003790753,0.33434420015163,0.0,0.0,0.0,0.0,0.33206974981046244
TP9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.3335872048743336,0.3335872048743336,0.0,0.0,0.0,0.0,0.33282559025133285
