,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-lh,paracentral-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
frontalpole-lh,0.1624144368388301,0.07716241443683883,0.0821406347230865,0.12072184194150591,0.12881144990665838,0.14250155569383946,0.12321095208462975,0.16303671437461106
frontalpole-rh,0.06869806094182826,0.26204986149584486,0.1772853185595568,0.07590027700831024,0.0781163434903047,0.07146814404432134,0.1889196675900277,0.07756232686980609
insula-lh,0.06696651674162919,0.1584207896051974,0.2353823088455772,0.1424287856071964,0.038980509745127435,0.08545727136431784,0.20589705147426288,0.06646676661669165
lateralorbitofrontal-lh,0.10629067245119306,0.07321041214750543,0.15238611713665945,0.20607375271149675,0.07592190889370933,0.12635574837310196,0.1540130151843818,0.10574837310195227
paracentral-rh,0.14315642458100558,0.09846368715083799,0.05307262569832402,0.09636871508379888,0.23184357541899442,0.12081005586592179,0.10125698324022346,0.15502793296089384
rostralanteriorcingulate-lh,0.13865546218487396,0.07743097238895558,0.1014405762304922,0.13865546218487396,0.10504201680672269,0.15966386554621848,0.14105642256902762,0.13805522208883553
rostralanteriorcingulate-rh,0.08631851532153648,0.146741476046612,0.1782477341389728,0.12343547690979716,0.06258092360811394,0.10228744065602072,0.21450151057401812,0.08588692274492879
rostralmiddlefrontal-lh,0.15757575757575756,0.08484848484848485,0.07939393939393939,0.11696969696969697,0.13575757575757577,0.13818181818181818,0.1193939393939394,0.16787878787878788
