,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.21564772950658542,0.1625712600747002,0.10949479064281502,0.10556320031452722,0.048751720070768625,0.0436406526439945,0.14704147827796343,0.16728916846864555
frontalpole-rh,0.1803099759877756,0.236847849814451,0.1207160008731718,0.14734774066797643,0.017026850032743943,0.016371971185330715,0.13425016371971185,0.14712944771883868
medialorbitofrontal-lh,0.13765281173594132,0.13765281173594132,0.2178484107579462,0.16968215158924205,0.023960880195599023,0.018581907090464547,0.16014669926650366,0.13447432762836187
medialorbitofrontal-rh,0.1402088772845953,0.1783289817232376,0.17911227154046996,0.21697127937336816,0.006527415143603133,0.000783289817232376,0.13550913838120104,0.14255874673629243
parahippocampal-lh,0.09491268033409264,0.02999240698557327,0.037965072133637055,0.010250569476082005,0.4168564920273349,0.28056188306757784,0.0463173880030372,0.08314350797266515
parahippocampal-rh,0.10186448385629832,0.035015916325602546,0.03547066848567531,0.002273760800363802,0.33788085493406095,0.35470668485675305,0.049567985447930875,0.08321964529331514
rostralanteriorcingulate-lh,0.1713246989320609,0.14155873665076119,0.14882981140649854,0.11838218586684844,0.026812088161781412,0.024312656214496704,0.2119972733469666,0.15678254942058623
rostralanteriorcingulate-rh,0.18527367506516074,0.1476976542137272,0.11815812337098175,0.11815812337098175,0.04669852302345786,0.0393136403127715,0.14943527367506515,0.19526498696785405
