,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-lh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.15229885057471265,0.12092911877394635,0.12045019157088123,0.11015325670498084,0.1221264367816092,0.12954980842911878,0.12452107279693486,0.11997126436781609
frontalpole-lh,0.1290239505536956,0.1431882565027041,0.13005408189544168,0.0836981715168684,0.1362348699459181,0.12928148338913212,0.10558846252897244,0.14293072366726758
frontalpole-rh,0.13198103266596417,0.13356164383561644,0.1356691253951528,0.08798735511064278,0.13382507903055849,0.13408851422550053,0.11037934668071654,0.13250790305584825
insula-lh,0.14721780604133544,0.10461049284578697,0.10747217806041336,0.17201907790143084,0.10779014308426073,0.11860095389507154,0.13895071542130366,0.10333863275039745
medialorbitofrontal-lh,0.13086038124678,0.13730036063884596,0.13034518289541475,0.08629572385368367,0.13884595569294178,0.13189077794951057,0.10819165378670788,0.1362699639361154
rostralanteriorcingulate-lh,0.1366979457266041,0.12832868374334264,0.12959675374080648,0.09358356581283286,0.13086482373827035,0.1384732437230535,0.1151407557697185,0.12731422774537154
rostralanteriorcingulate-rh,0.14444444444444443,0.115,0.1175,0.12027777777777778,0.11777777777777777,0.1272222222222222,0.1438888888888889,0.11388888888888889
rostralmiddlefrontal-lh,0.1280597784076269,0.14223138366400412,0.1290904406080907,0.08271064158721979,0.1352744138108735,0.12831744395774286,0.1046122133470755,0.14970368461736666
