,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-lh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.19891443167305237,0.12484035759897828,0.13665389527458494,0.07822477650063857,0.07694763729246488,0.1388888888888889,0.12707535121328226,0.11845466155810984
frontalpole-lh,0.14359925788497216,0.15992578849721706,0.14842300556586271,0.04155844155844156,0.08942486085343228,0.15435992578849722,0.10871985157699443,0.15398886827458255
frontalpole-rh,0.14984171649665845,0.1421034118888498,0.16039395005276116,0.04642982764685192,0.08476960956735842,0.15863524446007737,0.12275765036932818,0.13506858951811468
insula-lh,0.18397626112759644,0.08456973293768547,0.09940652818991098,0.24406528189910978,0.08160237388724036,0.10237388724035608,0.12091988130563798,0.0830860534124629
medialorbitofrontal-lh,0.1383467278989667,0.1383467278989667,0.1383467278989667,0.06199770378874857,0.1377726750861079,0.1383467278989667,0.10849598163030999,0.1383467278989667
rostralanteriorcingulate-lh,0.14972337482710926,0.14522821576763487,0.15525587828492393,0.04702627939142462,0.08333333333333333,0.16182572614107885,0.11929460580912864,0.13831258644536654
rostralanteriorcingulate-rh,0.16432700247729148,0.12262592898431049,0.14574731626754747,0.06647398843930635,0.07886044591246903,0.14409578860445912,0.1635012386457473,0.11436829066886871
rostralmiddlefrontal-lh,0.1398095238095238,0.15657142857142858,0.14476190476190476,0.0419047619047619,0.09180952380952381,0.15085714285714286,0.104,0.1702857142857143
