,caudalmiddlefrontal-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.16883116883116883,0.0,0.17532467532467533,0.16233766233766234,0.17532467532467533,0.14935064935064934,0.16883116883116883,0.0
parstriangularis-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
precentral-lh,0.14130434782608695,0.0,0.19021739130434784,0.19021739130434784,0.14673913043478262,0.13043478260869565,0.15217391304347827,0.04891304347826087
rostralmiddlefrontal-lh,0.12568306010928962,0.0,0.17486338797814208,0.20765027322404372,0.13114754098360656,0.1366120218579235,0.15846994535519127,0.06557377049180328
superiorfrontal-rh,0.16560509554140126,0.0,0.17197452229299362,0.16560509554140126,0.17197452229299362,0.15286624203821655,0.17197452229299362,0.0
superiorparietal-lh,0.15441176470588236,0.0,0.16176470588235295,0.16911764705882354,0.16176470588235295,0.18382352941176472,0.16911764705882354,0.0
superiorparietal-rh,0.13636363636363635,0.0,0.14204545454545456,0.1590909090909091,0.14204545454545456,0.14204545454545456,0.21022727272727273,0.06818181818181818
superiortemporal-rh,0.0,0.0,0.14545454545454545,0.2,0.0,0.0,0.21818181818181817,0.43636363636363634
