,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.18181818181818182,0.12121212121212122,0.0,0.21212121212121213,0.21212121212121213,0.21212121212121213,0.0,0.06060606060606061
parstriangularis-rh,0.08,0.24,0.0,0.24,0.28,0.16,0.0,0.0
precentral-rh,0.0,0.0,0.68,0.0,0.0,0.0,0.32,0.0
rostralmiddlefrontal-lh,0.1282051282051282,0.1794871794871795,0.0,0.23076923076923078,0.2564102564102564,0.1794871794871795,0.0,0.02564102564102564
rostralmiddlefrontal-rh,0.13333333333333333,0.15555555555555556,0.0,0.2222222222222222,0.26666666666666666,0.17777777777777778,0.0,0.044444444444444446
superiortemporal-lh,0.15,0.15,0.0,0.225,0.225,0.2,0.0,0.05
superiortemporal-rh,0.0,0.0,0.47368421052631576,0.0,0.0,0.0,0.5263157894736842,0.0
supramarginal-lh,0.2222222222222222,0.0,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111
