,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,supramarginal-lh
parsopercularis-lh,0.5333333333333333,0.06666666666666667,0.0,0.17777777777777778,0.2222222222222222,0.0,0.0,0.0
parstriangularis-rh,0.046875,0.5,0.046875,0.09375,0.09375,0.078125,0.078125,0.0625
precentral-rh,0.0,0.13513513513513514,0.6216216216216216,0.0,0.0,0.0,0.0,0.24324324324324326
rostralmiddlefrontal-lh,0.13157894736842105,0.07894736842105263,0.0,0.34210526315789475,0.18421052631578946,0.13157894736842105,0.13157894736842105,0.0
rostralmiddlefrontal-rh,0.19230769230769232,0.1346153846153846,0.0,0.28846153846153844,0.38461538461538464,0.0,0.0,0.0
superiorfrontal-lh,0.0,0.08571428571428572,0.0,0.2857142857142857,0.0,0.3142857142857143,0.3142857142857143,0.0
superiortemporal-lh,0.0,0.08571428571428572,0.0,0.2857142857142857,0.0,0.3142857142857143,0.3142857142857143,0.0
supramarginal-lh,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.5
