,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorparietal-lh,superiortemporal-lh,supramarginal-lh
parsopercularis-lh,0.4411764705882353,0.0,0.058823529411764705,0.08823529411764706,0.04411764705882353,0.08823529411764706,0.08823529411764706,0.19117647058823528
parstriangularis-rh,0.0,0.896551724137931,0.034482758620689655,0.0,0.06896551724137931,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.09836065573770492,0.0,0.21311475409836064,0.16393442622950818,0.16393442622950818,0.18032786885245902,0.18032786885245902,0.0
rostralmiddlefrontal-rh,0.11320754716981132,0.0,0.1509433962264151,0.22641509433962265,0.1320754716981132,0.18867924528301888,0.18867924528301888,0.0
superiorfrontal-lh,0.08771929824561403,0.0,0.21052631578947367,0.15789473684210525,0.19298245614035087,0.17543859649122806,0.17543859649122806,0.0
superiorparietal-lh,0.10714285714285714,0.0,0.16071428571428573,0.19642857142857142,0.14285714285714285,0.19642857142857142,0.19642857142857142,0.0
superiortemporal-lh,0.10714285714285714,0.0,0.16071428571428573,0.19642857142857142,0.14285714285714285,0.19642857142857142,0.19642857142857142,0.0
supramarginal-lh,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273
