,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.4909090909090909,0.0,0.05454545454545454,0.07272727272727272,0.0,0.16363636363636364,0.16363636363636364,0.05454545454545454
parsopercularis-lh,0.0,0.7714285714285715,0.0,0.0,0.0,0.0,0.0,0.22857142857142856
parstriangularis-rh,0.11666666666666667,0.0,0.48333333333333334,0.15,0.06666666666666667,0.13333333333333333,0.0,0.05
rostralmiddlefrontal-lh,0.06779661016949153,0.0,0.15254237288135594,0.288135593220339,0.13559322033898305,0.2033898305084746,0.06779661016949153,0.0847457627118644
rostralmiddlefrontal-rh,0.0,0.0,0.07407407407407407,0.14814814814814814,0.5925925925925926,0.07407407407407407,0.09259259259259259,0.018518518518518517
superiorfrontal-lh,0.15517241379310345,0.0,0.10344827586206896,0.1896551724137931,0.05172413793103448,0.3103448275862069,0.1724137931034483,0.017241379310344827
superiortemporal-lh,0.21153846153846154,0.0,0.0,0.07692307692307693,0.09615384615384616,0.21153846153846154,0.40384615384615385,0.0
supramarginal-lh,0.017543859649122806,0.17543859649122806,0.08771929824561403,0.12280701754385964,0.05263157894736842,0.05263157894736842,0.0,0.49122807017543857
