,FT9,C3,Oz,FT10,Fp2,AF7,POz,AF8
FT9,0.2840549102428722,0.0,0.0,0.21858500527983105,0.0,0.2133051742344245,0.2840549102428722,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.2696774193548387,0.0,0.0,0.2735483870967742,0.0,0.18193548387096775,0.27483870967741936,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.27088948787061995,0.0,0.0,0.18733153638814015,0.0,0.27088948787061995,0.27088948787061995,0.0
POz,0.2818371607515658,0.0,0.0,0.22129436325678498,0.0,0.21085594989561587,0.2860125260960334,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
