,Fp1,FT9,O1,TP10,F8,AF7,POz,AF8
Fp1,0.4369114877589454,0.0,0.0,0.0,0.3032015065913371,0.0,0.2598870056497175,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.7741935483870968,0.0,0.0,0.22580645161290322,0.0,0.0
TP10,0.0,0.0,0.0,0.673728813559322,0.0,0.326271186440678,0.0,0.0
F8,0.34934497816593885,0.0,0.0,0.0,0.34934497816593885,0.0,0.30131004366812225,0.0
AF7,0.0,0.0,0.013927576601671309,0.20612813370473537,0.0,0.7799442896935933,0.0,0.0
POz,0.3135011441647597,0.0,0.0,0.0,0.3135011441647597,0.0,0.37299771167048057,0.0
AF8,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.9875
