,FT9,C3,Oz,FT10,Fp2,AF7,POz,AF8
FT9,0.2840549102428722,0.0,0.0,0.21858500527983105,0.0,0.2133051742344245,0.2840549102428722,0.0
C3,0.0,0.8191881918819188,0.0,0.0,0.0,0.0,0.0,0.18081180811808117
Oz,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FT10,0.2696774193548387,0.0,0.0,0.2735483870967742,0.0,0.18193548387096775,0.27483870967741936,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.22283813747228381,0.0,0.0,0.1541019955654102,0.0,0.40022172949002216,0.22283813747228381,0.0
POz,0.2818371607515658,0.0,0.0,0.22129436325678498,0.0,0.21085594989561587,0.2860125260960334,0.0
AF8,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.7916666666666666
