,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.04865771812080537,0.0,0.018456375838926176,0.050335570469798654,0.050335570469798654,0.050335570469798654,0.0,0.0,0.0,0.0,0.0,0.04865771812080537,0.0,0.04530201342281879,0.0,0.0,0.04194630872483222,0.03355704697986577,0.0050335570469798654,0.0,0.0,0.050335570469798654,0.050335570469798654,0.0,0.0,0.0,0.03859060402684564,0.04530201342281879,0.0,0.04530201342281879,0.0,0.0,0.03859060402684564,0.0,0.0,0.0,0.0,0.0,0.0,0.04530201342281879,0.0,0.04865771812080537,0.0,0.0,0.0,0.0,0.0,0.0,0.04530201342281879,0.050335570469798654,0.050335570469798654,0.03355704697986577,0.0,0.0,0.025167785234899327,0.0,0.0,0.040268456375838924,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.025048169556840076,0.0,0.04816955684007707,0.046242774566473986,0.03468208092485549,0.05009633911368015,0.009633911368015413,0.0,0.0,0.0,0.0,0.04816955684007707,0.0,0.04431599229287091,0.0,0.0,0.05009633911368015,0.04816955684007707,0.03275529865125241,0.0,0.0,0.038535645472061654,0.04046242774566474,0.0,0.0,0.0,0.009633911368015413,0.04816955684007707,0.0,0.05009633911368015,0.0,0.0,0.05009633911368015,0.0,0.0,0.0,0.0,0.0,0.0,0.04238921001926782,0.0,0.04238921001926782,0.0,0.0,0.0,0.0,0.0,0.0,0.036608863198458574,0.04816955684007707,0.03275529865125241,0.05009633911368015,0.0,0.0,0.023121387283236993,0.0,0.0,0.05009633911368015,0.0
FC5,0.0,0.030737704918032786,0.0,0.022540983606557378,0.0706967213114754,0.0584016393442623,0.07172131147540983,0.0020491803278688526,0.0,0.0,0.0,0.0,0.06557377049180328,0.0,0.0389344262295082,0.0,0.0,0.036885245901639344,0.031762295081967214,0.014344262295081968,0.0,0.0,0.039959016393442626,0.039959016393442626,0.0,0.0,0.0,0.025614754098360656,0.04610655737704918,0.0,0.06147540983606557,0.0,0.0,0.03483606557377049,0.0,0.0,0.0,0.0,0.0,0.0,0.03790983606557377,0.0,0.04918032786885246,0.0,0.0,0.0,0.0,0.0,0.0,0.03483606557377049,0.06762295081967214,0.035860655737704916,0.031762295081967214,0.0,0.0,0.015368852459016393,0.0,0.0,0.035860655737704916,0.0
FC1,0.0,0.03631961259079903,0.0,0.01937046004842615,0.06416464891041163,0.07142857142857142,0.06779661016949153,0.0,0.002421307506053269,0.0,0.0,0.0,0.05811138014527845,0.0,0.0387409200968523,0.0,0.002421307506053269,0.03631961259079903,0.03026634382566586,0.009685230024213076,0.0,0.0,0.043583535108958835,0.0423728813559322,0.0,0.0036319612590799033,0.0,0.03268765133171913,0.039951573849878935,0.0012106537530266344,0.053268765133171914,0.0,0.0,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0387409200968523,0.0,0.048426150121065374,0.0,0.0,0.0,0.0,0.0,0.0,0.0387409200968523,0.06053268765133172,0.0423728813559322,0.03026634382566586,0.0,0.0,0.018159806295399514,0.0,0.0,0.035108958837772396,0.0
C3,0.0,0.028985507246376812,0.0,0.02318840579710145,0.06859903381642513,0.05603864734299517,0.08888888888888889,0.003864734299516908,0.0,0.0,0.0,0.0,0.06570048309178744,0.0,0.03671497584541063,0.0,0.0,0.03671497584541063,0.03188405797101449,0.015458937198067632,0.0,0.0,0.03768115942028986,0.03768115942028986,0.0,0.0,0.0,0.024154589371980676,0.04541062801932367,0.0,0.0647342995169082,0.0,0.0,0.034782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.035748792270531404,0.0,0.0463768115942029,0.0,0.0,0.0,0.0,0.0,0.0,0.03285024154589372,0.06859903381642513,0.033816425120772944,0.03188405797101449,0.0,0.0,0.014492753623188406,0.0,0.0,0.035748792270531404,0.0
T7,0.0,0.0,0.0,0.013729977116704805,0.009153318077803204,0.0,0.013729977116704805,0.07551487414187644,0.032036613272311214,0.04805491990846682,0.0,0.043478260869565216,0.011441647597254004,0.0,0.006864988558352402,0.0,0.036613272311212815,0.013729977116704805,0.011441647597254004,0.013729977116704805,0.041189931350114416,0.02745995423340961,0.0,0.002288329519450801,0.036613272311212815,0.006864988558352402,0.0,0.0,0.011441647597254004,0.04576659038901602,0.013729977116704805,0.0,0.0,0.013729977116704805,0.038901601830663615,0.043478260869565216,0.05263157894736842,0.05034324942791762,0.0,0.0,0.004576659038901602,0.0,0.004576659038901602,0.0,0.02745995423340961,0.034324942791762014,0.036613272311212815,0.043478260869565216,0.0,0.0,0.011441647597254004,0.0,0.013729977116704805,0.0,0.05263157894736842,0.0,0.0,0.0,0.013729977116704805,0.043478260869565216
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025889967637540454,0.061488673139158574,0.05177993527508091,0.0,0.05501618122977346,0.0,0.0,0.0,0.0,0.06310679611650485,0.0,0.0,0.0,0.05016181229773463,0.02912621359223301,0.0,0.0,0.059870550161812294,0.043689320388349516,0.0,0.0,0.0,0.06310679611650485,0.0,0.0,0.0,0.0,0.040453074433656956,0.05501618122977346,0.05825242718446602,0.061488673139158574,0.0,0.0,0.0,0.0,0.0,0.0,0.05177993527508091,0.03398058252427184,0.025889967637540454,0.05825242718446602,0.0,0.0,0.0,0.0,0.0,0.0,0.05825242718446602,0.0,0.0,0.0,0.0,0.05339805825242718
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03782894736842105,0.049342105263157895,0.06085526315789474,0.0,0.05756578947368421,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05592105263157895,0.029605263157894735,0.0,0.0,0.05263157894736842,0.03125,0.0,0.0,0.0,0.05921052631578947,0.0,0.0,0.0,0.0,0.044407894736842105,0.05756578947368421,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.046052631578947366,0.03453947368421053,0.027960526315789474,0.05756578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.05756578947368421
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03354632587859425,0.051118210862619806,0.05910543130990415,0.0,0.05910543130990415,0.0,0.0,0.0,0.0,0.054313099041533544,0.0,0.0,0.0,0.054313099041533544,0.02875399361022364,0.0,0.0,0.054313099041533544,0.03354632587859425,0.0,0.0,0.0,0.06070287539936102,0.0,0.0,0.0,0.0,0.04313099041533546,0.05910543130990415,0.06070287539936102,0.06070287539936102,0.0,0.0,0.0,0.0,0.0,0.0,0.04792332268370607,0.03354632587859425,0.027156549520766772,0.05910543130990415,0.0,0.0,0.0,0.0,0.0,0.0,0.06070287539936102,0.0,0.0,0.0,0.0,0.05910543130990415
P3,0.0,0.030612244897959183,0.0,0.02346938775510204,0.06938775510204082,0.053061224489795916,0.06938775510204082,0.003061224489795918,0.0,0.0,0.0,0.0,0.0673469387755102,0.0,0.03877551020408163,0.0,0.0,0.03775510204081633,0.0326530612244898,0.015306122448979591,0.0,0.0,0.03877551020408163,0.03979591836734694,0.0,0.0,0.0,0.02346938775510204,0.04693877551020408,0.0,0.06326530612244897,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.03775510204081633,0.0,0.04897959183673469,0.0,0.0,0.0,0.0,0.0,0.0,0.03469387755102041,0.06938775510204082,0.03571428571428571,0.0326530612244898,0.0,0.0,0.015306122448979591,0.0,0.0,0.036734693877551024,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.037467700258397935,0.0,0.027131782945736434,0.04909560723514212,0.04392764857881137,0.04909560723514212,0.0012919896640826874,0.0,0.0,0.0,0.0,0.04909560723514212,0.0,0.04780361757105943,0.0,0.0,0.04521963824289406,0.03875968992248062,0.016795865633074936,0.0,0.0,0.046511627906976744,0.04780361757105943,0.0,0.0,0.0,0.027131782945736434,0.04780361757105943,0.0,0.04780361757105943,0.0,0.0,0.04263565891472868,0.0,0.0,0.0,0.0,0.0,0.0,0.04780361757105943,0.0,0.04909560723514212,0.0,0.0,0.0,0.0,0.0,0.0,0.04392764857881137,0.04909560723514212,0.04263565891472868,0.03875968992248062,0.0,0.0,0.01937984496124031,0.0,0.0,0.04392764857881137,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027906976744186046,0.05891472868217054,0.05271317829457364,0.0,0.05581395348837209,0.0,0.0,0.0,0.0,0.06201550387596899,0.0,0.0,0.0,0.05116279069767442,0.027906976744186046,0.0,0.0,0.05891472868217054,0.04186046511627907,0.0,0.0,0.0,0.06356589147286822,0.0,0.0,0.0,0.0,0.04186046511627907,0.05581395348837209,0.05891472868217054,0.06201550387596899,0.0,0.0,0.0,0.0,0.0,0.0,0.04961240310077519,0.03255813953488372,0.02635658914728682,0.05891472868217054,0.0,0.0,0.0,0.0,0.0,0.0,0.05891472868217054,0.0,0.0,0.0,0.0,0.05426356589147287
P4,0.0,0.034220532319391636,0.0,0.030418250950570342,0.048162230671736375,0.04055766793409379,0.049429657794676805,0.005069708491761723,0.0,0.0,0.0,0.0,0.049429657794676805,0.0,0.046894803548795945,0.0,0.0,0.048162230671736375,0.04182509505703422,0.020278833967046894,0.0,0.0,0.043092522179974654,0.044359949302915085,0.0,0.0,0.0,0.024081115335868188,0.049429657794676805,0.0,0.049429657794676805,0.0,0.0,0.045627376425855515,0.0,0.0,0.0,0.0,0.0,0.0,0.045627376425855515,0.0,0.045627376425855515,0.0,0.0,0.0,0.0,0.0,0.0,0.04182509505703422,0.049429657794676805,0.03929024081115336,0.04182509505703422,0.0,0.0,0.019011406844106463,0.0,0.0,0.046894803548795945,0.0
P8,0.0,0.03202328966521106,0.0,0.033478893740902474,0.048034934497816595,0.039301310043668124,0.048034934497816595,0.004366812227074236,0.0,0.0,0.0,0.0,0.048034934497816595,0.0,0.046579330422125184,0.0,0.0,0.048034934497816595,0.046579330422125184,0.021834061135371178,0.0,0.0,0.042212518195050945,0.043668122270742356,0.0,0.0,0.0,0.020378457059679767,0.048034934497816595,0.0,0.048034934497816595,0.0,0.0,0.048034934497816595,0.0,0.0,0.0,0.0,0.0,0.0,0.04512372634643377,0.0,0.04512372634643377,0.0,0.0,0.0,0.0,0.0,0.0,0.040756914119359534,0.048034934497816595,0.03784570596797671,0.046579330422125184,0.0,0.0,0.021834061135371178,0.0,0.0,0.048034934497816595,0.0
TP10,0.0,0.015151515151515152,0.0,0.051515151515151514,0.048484848484848485,0.030303030303030304,0.051515151515151514,0.012121212121212121,0.0,0.0,0.0,0.0,0.051515151515151514,0.0,0.045454545454545456,0.0,0.0,0.051515151515151514,0.051515151515151514,0.048484848484848485,0.0,0.0,0.03636363636363636,0.03939393939393939,0.0,0.0,0.0,0.0,0.051515151515151514,0.0,0.051515151515151514,0.0,0.0,0.051515151515151514,0.0,0.0,0.0,0.0,0.0,0.0,0.04242424242424243,0.0,0.04242424242424243,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.051515151515151514,0.02727272727272727,0.051515151515151514,0.0,0.0,0.012121212121212121,0.0,0.0,0.051515151515151514,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03460207612456748,0.050173010380622836,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.05363321799307959,0.0,0.0,0.0,0.05709342560553633,0.031141868512110725,0.0,0.0,0.05363321799307959,0.031141868512110725,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.04671280276816609,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.04671280276816609,0.03633217993079585,0.029411764705882353,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041176470588235294,0.052941176470588235,0.052941176470588235,0.0,0.052941176470588235,0.0,0.0,0.0,0.0,0.052941176470588235,0.0,0.0,0.0,0.052941176470588235,0.05,0.0,0.0,0.052941176470588235,0.023529411764705882,0.0,0.0,0.0,0.052941176470588235,0.0,0.0,0.0,0.0,0.052941176470588235,0.052941176470588235,0.052941176470588235,0.052941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.052941176470588235,0.041176470588235294,0.052941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.052941176470588235,0.0,0.0,0.0,0.0,0.052941176470588235
Cz,0.0,0.040106951871657755,0.0,0.02406417112299465,0.05080213903743316,0.05080213903743316,0.05080213903743316,0.0,0.0,0.0,0.0,0.0,0.0481283422459893,0.0,0.045454545454545456,0.0,0.0,0.0427807486631016,0.03609625668449198,0.013368983957219251,0.0,0.0,0.05080213903743316,0.04946524064171123,0.0,0.0,0.0,0.03342245989304813,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.040106951871657755,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0481283422459893,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.04946524064171123,0.04679144385026738,0.03609625668449198,0.0,0.0,0.020053475935828877,0.0,0.0,0.04144385026737968,0.0
C4,0.0,0.03926701570680628,0.0,0.024869109947643978,0.051047120418848166,0.04842931937172775,0.051047120418848166,0.0,0.0,0.0,0.0,0.0,0.04842931937172775,0.0,0.04581151832460733,0.0,0.0,0.04319371727748691,0.03664921465968586,0.014397905759162303,0.0,0.0,0.051047120418848166,0.049738219895287955,0.0,0.0,0.0,0.031413612565445025,0.04581151832460733,0.0,0.04581151832460733,0.0,0.0,0.04057591623036649,0.0,0.0,0.0,0.0,0.0,0.0,0.04581151832460733,0.0,0.04842931937172775,0.0,0.0,0.0,0.0,0.0,0.0,0.04450261780104712,0.049738219895287955,0.04581151832460733,0.03664921465968586,0.0,0.0,0.01963350785340314,0.0,0.0,0.041884816753926704,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.05555555555555555,0.05396825396825397,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.05873015873015873,0.0,0.0,0.0,0.05238095238095238,0.02857142857142857,0.0,0.0,0.05873015873015873,0.0380952380952381,0.0,0.0,0.0,0.06031746031746032,0.0,0.0,0.0,0.0,0.04285714285714286,0.05714285714285714,0.06031746031746032,0.06031746031746032,0.0,0.0,0.0,0.0,0.0,0.0,0.050793650793650794,0.03333333333333333,0.026984126984126985,0.06031746031746032,0.0,0.0,0.0,0.0,0.0,0.0,0.06031746031746032,0.0,0.0,0.0,0.0,0.05555555555555555
FT10,0.0,0.0,0.0,0.0,0.0,0.002380952380952381,0.0,0.011904761904761904,0.06904761904761905,0.05,0.0,0.05476190476190476,0.0,0.0,0.0,0.0,0.06904761904761905,0.0,0.0,0.0,0.047619047619047616,0.023809523809523808,0.0,0.0,0.06190476190476191,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.05476190476190476,0.05952380952380952,0.06428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.023809523809523808,0.011904761904761904,0.05952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.05952380952380952,0.0,0.0,0.0,0.0,0.05238095238095238
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.04861111111111111,0.0,0.006944444444444444,0.05324074074074074,0.0625,0.05324074074074074,0.0,0.0023148148148148147,0.0,0.0,0.0,0.04861111111111111,0.0,0.04398148148148148,0.0,0.0023148148148148147,0.03935185185185185,0.027777777777777776,0.0,0.0,0.0,0.05324074074074074,0.05092592592592592,0.0,0.004629629629629629,0.0,0.06018518518518518,0.04398148148148148,0.0,0.04398148148148148,0.0,0.0,0.034722222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.04398148148148148,0.0,0.04861111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.04398148148148148,0.05092592592592592,0.05092592592592592,0.027777777777777776,0.0,0.0,0.016203703703703703,0.0,0.0,0.037037037037037035,0.0
F4,0.0,0.03403755868544601,0.0,0.02699530516431925,0.05516431924882629,0.04342723004694836,0.05516431924882629,0.0035211267605633804,0.0,0.0,0.0,0.0,0.05516431924882629,0.0,0.04460093896713615,0.0,0.0,0.04342723004694836,0.03755868544600939,0.017605633802816902,0.0,0.0,0.04225352112676056,0.04342723004694836,0.0,0.0,0.0,0.02464788732394366,0.0528169014084507,0.0,0.0539906103286385,0.0,0.0,0.04107981220657277,0.0,0.0,0.0,0.0,0.0,0.0,0.04342723004694836,0.0,0.05046948356807512,0.0,0.0,0.0,0.0,0.0,0.0,0.03990610328638498,0.05516431924882629,0.03873239436619718,0.03755868544600939,0.0,0.0,0.017605633802816902,0.0,0.0,0.04225352112676056,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02953020134228188,0.049664429530201344,0.05100671140939597,0.0,0.05100671140939597,0.0,0.0,0.0,0.0,0.052348993288590606,0.0,0.0,0.0,0.04563758389261745,0.024161073825503355,0.0,0.0,0.05100671140939597,0.0348993288590604,0.0,0.0,0.0,0.08322147651006712,0.0,0.0,0.0,0.0,0.036241610738255034,0.05100671140939597,0.08053691275167785,0.08590604026845637,0.0,0.0,0.0,0.0,0.0,0.0,0.042953020134228186,0.028187919463087248,0.022818791946308724,0.053691275167785234,0.0,0.0,0.0,0.0,0.0,0.0,0.07651006711409396,0.0,0.0,0.0,0.0,0.049664429530201344
