,frontalpole-lh,frontalpole-rh,fusiform-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.25609756097560976,0.17378048780487804,0.0,0.07621951219512195,0.13414634146341464,0.0,0.20426829268292682,0.15548780487804878
frontalpole-rh,0.20136518771331058,0.22525597269624573,0.0,0.08532423208191127,0.15017064846416384,0.0,0.13310580204778158,0.20477815699658702
fusiform-lh,0.0,0.0,0.5035714285714286,0.0,0.0,0.49642857142857144,0.0,0.0
medialorbitofrontal-lh,0.176056338028169,0.176056338028169,0.0,0.16901408450704225,0.16901408450704225,0.0,0.176056338028169,0.13380281690140844
medialorbitofrontal-rh,0.1896551724137931,0.1896551724137931,0.0,0.10775862068965517,0.1853448275862069,0.0,0.16379310344827586,0.16379310344827586
parahippocampal-lh,0.0,0.0,0.49458483754512633,0.0,0.0,0.5054151624548736,0.0,0.0
rostralanteriorcingulate-lh,0.22105263157894736,0.12982456140350876,0.0,0.08771929824561403,0.12631578947368421,0.0,0.3263157894736842,0.10877192982456141
rostralanteriorcingulate-rh,0.19776119402985073,0.22761194029850745,0.0,0.07835820895522388,0.14925373134328357,0.0,0.12313432835820895,0.22388059701492538
