,caudalanteriorcingulate-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
caudalanteriorcingulate-lh,0.20754716981132076,0.09433962264150944,0.09433962264150944,0.07861635220125786,0.10534591194968554,0.11635220125786164,0.17295597484276728,0.13050314465408805
frontalpole-rh,0.07266009852216748,0.15147783251231528,0.15270935960591134,0.0960591133004926,0.1440886699507389,0.12561576354679804,0.11822660098522167,0.13916256157635468
lateralorbitofrontal-rh,0.07239263803680981,0.150920245398773,0.15337423312883436,0.09570552147239264,0.1460122699386503,0.12515337423312883,0.11779141104294479,0.13865030674846626
medialorbitofrontal-lh,0.07280832095096583,0.1263001485884101,0.1263001485884101,0.16939078751857356,0.10698365527488855,0.1426448736998514,0.12332838038632987,0.13224368499257058
medialorbitofrontal-rh,0.08930817610062892,0.13836477987421383,0.14088050314465408,0.08176100628930817,0.1761006289308176,0.1119496855345912,0.12578616352201258,0.13584905660377358
rostralanteriorcingulate-lh,0.08891595615103533,0.1315468940316687,0.1315468940316687,0.11327649208282582,0.11693057247259439,0.146163215590743,0.13398294762484775,0.13763702801461633
rostralanteriorcingulate-rh,0.12117647058823529,0.11411764705882353,0.11411764705882353,0.09529411764705882,0.11647058823529412,0.12823529411764706,0.16705882352941176,0.14352941176470588
rostralmiddlefrontal-rh,0.08909730363423213,0.1336459554513482,0.1336459554513482,0.09613130128956623,0.12778429073856976,0.1242672919109027,0.13599062133645956,0.15943728018757328
