,entorhinal-rh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralmiddlefrontal-rh,temporalpole-lh,temporalpole-rh
entorhinal-rh,0.3302180685358255,0.04984423676012461,0.2803738317757009,0.059190031152647975,0.2336448598130841,0.0,0.03115264797507788,0.01557632398753894
frontalpole-rh,0.04361370716510903,0.3177570093457944,0.056074766355140186,0.308411214953271,0.003115264797507788,0.19314641744548286,0.0778816199376947,0.0
insula-rh,0.28378378378378377,0.06756756756756757,0.35135135135135137,0.10472972972972973,0.17905405405405406,0.013513513513513514,0.0,0.0
medialorbitofrontal-lh,0.033268101761252444,0.20156555772994128,0.05283757338551859,0.4598825831702544,0.007827788649706457,0.14090019569471623,0.10371819960861056,0.0
parahippocampal-rh,0.22252747252747251,0.008241758241758242,0.1620879120879121,0.016483516483516484,0.4258241758241758,0.0,0.046703296703296704,0.11813186813186813
rostralmiddlefrontal-rh,0.0,0.16816816816816818,0.006006006006006006,0.1981981981981982,0.0,0.35135135135135137,0.18618618618618618,0.09009009009009009
temporalpole-lh,0.030534351145038167,0.05343511450381679,0.005089058524173028,0.11450381679389313,0.05343511450381679,0.14249363867684478,0.42748091603053434,0.17302798982188294
temporalpole-rh,0.043137254901960784,0.0,0.0,0.0,0.19215686274509805,0.10196078431372549,0.2549019607843137,0.40784313725490196
