,caudalmiddlefrontal-rh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-lh
caudalmiddlefrontal-rh,0.3365553602811951,0.06942003514938488,0.06766256590509666,0.20826010544815465,0.0,0.17926186291739896,0.015817223198594025,0.12302284710017575
frontalpole-rh,0.06430155210643015,0.3155949741315595,0.2269031781226903,0.06651884700665188,0.0,0.1130820399113082,0.17886178861788618,0.03473762010347376
medialorbitofrontal-lh,0.07433016421780467,0.2722558340535869,0.324114088159032,0.06741573033707865,0.00432152117545376,0.11927398444252377,0.11235955056179775,0.02592912705272256
medialorbitofrontal-rh,0.17956656346749225,0.058823529411764705,0.047987616099071206,0.32972136222910214,0.0,0.21130030959752322,0.07972136222910217,0.09287925696594428
pericalcarine-lh,0.0,0.0,0.0038684719535783366,0.0,0.9961315280464217,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.1531791907514451,0.09754335260115607,0.08670520231213873,0.21026011560693642,0.0,0.28540462427745666,0.09898843930635838,0.06791907514450866
rostralanteriorcingulate-rh,0.017452006980802792,0.20331588132635253,0.10296684118673648,0.08900523560209424,0.0,0.12478184991273997,0.42844677137870857,0.034031413612565446
transversetemporal-lh,0.15885714285714286,0.05942857142857143,0.03428571428571429,0.128,0.0,0.10057142857142858,0.044571428571428574,0.4742857142857143
