,caudalanteriorcingulate-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
caudalanteriorcingulate-lh,0.20533728687916974,0.08895478131949593,0.0904373610081542,0.0748702742772424,0.11934766493699037,0.12527798369162343,0.16456634544106746,0.13120830244625648
frontalpole-rh,0.062186559679037114,0.18806419257773319,0.16449348044132397,0.11283851554663991,0.14994984954864593,0.12537612838515547,0.08425275827482448,0.11283851554663991
lateralorbitofrontal-rh,0.06290564153769346,0.16475287069395905,0.18821767348976534,0.11732401397903146,0.14578132800798801,0.12481278082875687,0.08487269096355467,0.11133300049925113
medialorbitofrontal-lh,0.0603448275862069,0.1385057471264368,0.14195402298850573,0.22241379310344828,0.10862068965517241,0.13620689655172413,0.0839080459770115,0.10804597701149425
medialorbitofrontal-rh,0.0885229027277406,0.14565105506948017,0.14101904271744725,0.08903757076685538,0.1847658260422028,0.12712300566134843,0.10756562017498714,0.11631497683993824
rostralanteriorcingulate-lh,0.08544921875,0.1240234375,0.12158203125,0.11083984375,0.12548828125,0.1708984375,0.12158203125,0.14013671875
rostralanteriorcingulate-rh,0.12971698113207547,0.09669811320754718,0.09787735849056604,0.08195754716981132,0.11969339622641509,0.13974056603773585,0.1792452830188679,0.15507075471698112
rostralmiddlefrontal-rh,0.09216835375599361,0.11667554608417688,0.1161427810335642,0.09376664890783165,0.11987213638785296,0.14437932871603623,0.1342567927543953,0.18273841236014918
