,caudalanteriorcingulate-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
caudalanteriorcingulate-lh,0.20425531914893616,0.08368794326241134,0.08652482269503546,0.07092198581560284,0.13191489361702127,0.13333333333333333,0.1574468085106383,0.13191489361702127
frontalpole-rh,0.09329446064139942,0.16034985422740525,0.15597667638483964,0.13702623906705538,0.12682215743440234,0.1282798833819242,0.10349854227405247,0.09475218658892129
lateralorbitofrontal-rh,0.09635036496350365,0.15036496350364964,0.15766423357664233,0.13284671532846715,0.12992700729927006,0.12846715328467154,0.10656934306569343,0.09781021897810219
medialorbitofrontal-lh,0.08500772797527048,0.15301391035548687,0.14837712519319937,0.18701700154559506,0.11901081916537867,0.125193199381762,0.09582689335394126,0.0865533230293663
medialorbitofrontal-rh,0.13003901170351106,0.10793237971391417,0.11053315994798439,0.09362808842652796,0.15344603381014305,0.15344603381014305,0.14044213263979194,0.11053315994798439
rostralanteriorcingulate-lh,0.11966824644549763,0.0995260663507109,0.10071090047393365,0.09004739336492891,0.14099526066350712,0.17535545023696683,0.1457345971563981,0.12796208530805686
rostralanteriorcingulate-rh,0.14795918367346939,0.08418367346938775,0.08673469387755102,0.07270408163265306,0.13137755102040816,0.14540816326530612,0.1798469387755102,0.15178571428571427
rostralmiddlefrontal-rh,0.1381294964028777,0.08633093525179857,0.08920863309352518,0.07338129496402877,0.11510791366906475,0.14532374100719425,0.16402877697841728,0.1884892086330935
