,frontalpole-rh,fusiform-lh,medialorbitofrontal-rh,paracentral-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-rh,0.24055158324821246,0.03268641470888662,0.23493360572012256,0.01481103166496425,0.0449438202247191,0.12819203268641471,0.16087844739530133,0.14300306435137897
fusiform-lh,0.04931714719271624,0.44840667678300455,0.044764795144157814,0.03490136570561457,0.2564491654021244,0.036418816388467376,0.06069802731411229,0.06904400606980274
medialorbitofrontal-rh,0.22943280531425653,0.032192130812468064,0.2452733776188043,0.01481859989780276,0.041389882473173226,0.11905978538579458,0.1655595298926929,0.15227388860500765
paracentral-lh,0.04154302670623145,0.07270029673590504,0.040059347181008904,0.6454005934718101,0.02225519287833828,0.028189910979228485,0.05192878338278932,0.09792284866468842
parahippocampal-lh,0.0687593423019432,0.24514200298953662,0.06352765321375187,0.014200298953662182,0.4327354260089686,0.08968609865470852,0.04110612855007474,0.04484304932735426
rostralanteriorcingulate-lh,0.17704280155642024,0.03372243839169909,0.16536964980544747,0.013618677042801557,0.07652399481193256,0.3417639429312581,0.10505836575875487,0.08690012970168612
rostralanteriorcingulate-rh,0.17302052785923755,0.04574780058651026,0.17829912023460412,0.02404692082111437,0.02756598240469208,0.08211143695014662,0.26099706744868034,0.20821114369501467
rostralmiddlefrontal-rh,0.15600243753808654,0.055453991468616695,0.1663619744058501,0.044485070079219986,0.031687995124923825,0.06825106642291286,0.20780012187690433,0.2699573430834857
