,entorhinal-rh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralmiddlefrontal-rh,temporalpole-lh,temporalpole-rh
entorhinal-rh,0.41711229946524064,0.0855614973262032,0.17379679144385027,0.0,0.12834224598930483,0.11229946524064172,0.0748663101604278,0.008021390374331552
frontalpole-rh,0.1728395061728395,0.35802469135802467,0.16049382716049382,0.0,0.05555555555555555,0.25308641975308643,0.0,0.0
insula-rh,0.2904761904761905,0.13333333333333333,0.3238095238095238,0.0,0.08571428571428572,0.16666666666666666,0.0,0.0
medialorbitofrontal-lh,0.0,0.0,0.0,0.375,0.0,0.4375,0.0,0.1875
parahippocampal-rh,0.20454545454545456,0.041666666666666664,0.07575757575757576,0.0,0.3181818181818182,0.007575757575757576,0.20454545454545456,0.14772727272727273
rostralmiddlefrontal-rh,0.13740458015267176,0.14122137404580154,0.1183206106870229,0.026717557251908396,0.0,0.5152671755725191,0.0,0.061068702290076333
temporalpole-lh,0.125,0.0,0.0,0.0,0.20588235294117646,0.0,0.4485294117647059,0.22058823529411764
temporalpole-rh,0.036585365853658534,0.0,0.0,0.0040650406504065045,0.18292682926829268,0.04878048780487805,0.27235772357723576,0.45528455284552843
