,frontalpole-rh,fusiform-lh,medialorbitofrontal-rh,paracentral-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-rh,0.26515151515151514,0.0,0.2689393939393939,0.0,0.0,0.04924242424242424,0.24621212121212122,0.17045454545454544
fusiform-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-rh,0.2556390977443609,0.0,0.2819548872180451,0.0,0.0,0.03759398496240601,0.23308270676691728,0.19172932330827067
paracentral-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
parahippocampal-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.1118421052631579,0.0,0.10526315789473684,0.0,0.0,0.5789473684210527,0.17763157894736842,0.02631578947368421
rostralanteriorcingulate-rh,0.2518518518518518,0.0,0.24074074074074073,0.0,0.0,0.08518518518518518,0.2740740740740741,0.14814814814814814
rostralmiddlefrontal-rh,0.22527472527472528,0.0,0.25824175824175827,0.0,0.0,0.01098901098901099,0.1978021978021978,0.3076923076923077
