,entorhinal-rh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralmiddlefrontal-rh,temporalpole-lh,temporalpole-rh
entorhinal-rh,0.3140495867768595,0.05785123966942149,0.24380165289256198,0.128099173553719,0.256198347107438,0.0,0.0,0.0
frontalpole-rh,0.031331592689295036,0.37597911227154046,0.04177545691906005,0.24804177545691905,0.007832898172323759,0.18276762402088773,0.09399477806788512,0.018276762402088774
insula-rh,0.2679425837320574,0.0861244019138756,0.3253588516746411,0.12440191387559808,0.19617224880382775,0.0,0.0,0.0
medialorbitofrontal-lh,0.06352941176470588,0.24,0.05647058823529412,0.4376470588235294,0.042352941176470586,0.05411764705882353,0.10588235294117647,0.0
parahippocampal-rh,0.24100719424460432,0.017985611510791366,0.1618705035971223,0.07913669064748201,0.43884892086330934,0.0,0.0,0.06115107913669065
rostralmiddlefrontal-rh,0.0,0.19745222929936307,0.0,0.054140127388535034,0.0,0.410828025477707,0.12101910828025478,0.21656050955414013
temporalpole-lh,0.0,0.14977973568281938,0.0,0.16740088105726872,0.0,0.16740088105726872,0.4052863436123348,0.11013215859030837
temporalpole-rh,0.0,0.018018018018018018,0.0,0.0,0.0945945945945946,0.2702702702702703,0.0945945945945946,0.5225225225225225
