,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.1256544502617801,0.1256544502617801,0.13089005235602094,0.11518324607329843,0.1256544502617801,0.11518324607329843,0.13089005235602094,0.13089005235602094
inferiorparietal-rh,0.1256544502617801,0.1256544502617801,0.13089005235602094,0.11518324607329843,0.1256544502617801,0.11518324607329843,0.13089005235602094,0.13089005235602094
postcentral-rh,0.12435233160621761,0.12435233160621761,0.13471502590673576,0.11398963730569948,0.12435233160621761,0.11398963730569948,0.12953367875647667,0.13471502590673576
rostralmiddlefrontal-rh,0.12637362637362637,0.12637362637362637,0.12637362637362637,0.12087912087912088,0.12637362637362637,0.12087912087912088,0.12637362637362637,0.12637362637362637
superiorfrontal-rh,0.1256544502617801,0.1256544502617801,0.13089005235602094,0.11518324607329843,0.1256544502617801,0.11518324607329843,0.13089005235602094,0.13089005235602094
superiorparietal-lh,0.12637362637362637,0.12637362637362637,0.12637362637362637,0.12087912087912088,0.12637362637362637,0.12087912087912088,0.12637362637362637,0.12637362637362637
superiorparietal-rh,0.12435233160621761,0.12435233160621761,0.13471502590673576,0.11398963730569948,0.12435233160621761,0.11398963730569948,0.12953367875647667,0.13471502590673576
supramarginal-rh,0.12435233160621761,0.12435233160621761,0.13471502590673576,0.11398963730569948,0.12435233160621761,0.11398963730569948,0.12953367875647667,0.13471502590673576
