,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.17154811715481172,0.14225941422594143,0.10460251046025104,0.16317991631799164,0.11715481171548117,0.09205020920502092,0.10460251046025104,0.10460251046025104
inferiorparietal-rh,0.12547528517110265,0.16730038022813687,0.13688212927756654,0.12927756653992395,0.10646387832699619,0.08365019011406843,0.13688212927756654,0.11406844106463879
postcentral-rh,0.100418410041841,0.14225941422594143,0.16736401673640167,0.1087866108786611,0.100418410041841,0.09205020920502092,0.1589958158995816,0.1297071129707113
rostralmiddlefrontal-rh,0.15444015444015444,0.14285714285714285,0.10810810810810811,0.1891891891891892,0.10424710424710425,0.08494208494208494,0.10810810810810811,0.10810810810810811
superiorfrontal-rh,0.13004484304932734,0.13004484304932734,0.11210762331838565,0.1210762331838565,0.15695067264573992,0.12556053811659193,0.11210762331838565,0.11210762331838565
superiorparietal-lh,0.11794871794871795,0.11794871794871795,0.11794871794871795,0.11282051282051282,0.15384615384615385,0.14358974358974358,0.11794871794871795,0.11794871794871795
superiorparietal-rh,0.100418410041841,0.14225941422594143,0.16736401673640167,0.1087866108786611,0.100418410041841,0.09205020920502092,0.1589958158995816,0.1297071129707113
supramarginal-rh,0.10909090909090909,0.13636363636363635,0.14545454545454545,0.11818181818181818,0.10909090909090909,0.1,0.1409090909090909,0.1409090909090909
