,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.12652068126520682,0.13138686131386862,0.12408759124087591,0.12165450121654502,0.12895377128953772,0.11678832116788321,0.11435523114355231,0.1362530413625304
parsopercularis-lh,0.11383928571428571,0.14508928571428573,0.12723214285714285,0.11607142857142858,0.125,0.11383928571428571,0.11830357142857142,0.140625
postcentral-rh,0.10629067245119306,0.11713665943600868,0.15184381778741865,0.11713665943600868,0.1301518438177874,0.13882863340563992,0.10629067245119306,0.13232104121475055
rostralmiddlefrontal-rh,0.11851851851851852,0.12098765432098765,0.1259259259259259,0.15555555555555556,0.1259259259259259,0.1259259259259259,0.10123456790123457,0.1259259259259259
superiorparietal-lh,0.10851063829787234,0.11702127659574468,0.1276595744680851,0.11063829787234042,0.15106382978723404,0.13617021276595745,0.11063829787234042,0.13829787234042554
superiorparietal-rh,0.10222222222222223,0.10888888888888888,0.14222222222222222,0.11555555555555555,0.14222222222222222,0.15555555555555556,0.10222222222222223,0.13111111111111112
superiortemporal-rh,0.11407766990291263,0.13106796116504854,0.1262135922330097,0.10679611650485436,0.12864077669902912,0.11650485436893204,0.13349514563106796,0.14320388349514562
supramarginal-rh,0.10855949895615867,0.12943632567849686,0.12943632567849686,0.10855949895615867,0.13569937369519833,0.12734864300626306,0.11482254697286012,0.14613778705636743
