,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.14444444444444443,0.12777777777777777,0.1388888888888889,0.08888888888888889,0.12222222222222222,0.14444444444444443,0.09444444444444444,0.1388888888888889
parsopercularis-lh,0.13793103448275862,0.13218390804597702,0.13793103448275862,0.09195402298850575,0.12643678160919541,0.13793103448275862,0.09770114942528736,0.13793103448275862
postcentral-rh,0.14444444444444443,0.12777777777777777,0.1388888888888889,0.08888888888888889,0.12222222222222222,0.14444444444444443,0.09444444444444444,0.1388888888888889
superiorparietal-lh,0.1259259259259259,0.1259259259259259,0.1259259259259259,0.11851851851851852,0.1259259259259259,0.1259259259259259,0.1259259259259259,0.1259259259259259
superiorparietal-rh,0.13529411764705881,0.13529411764705881,0.13529411764705881,0.09411764705882353,0.12941176470588237,0.13529411764705881,0.1,0.13529411764705881
superiortemporal-rh,0.14444444444444443,0.12777777777777777,0.1388888888888889,0.08888888888888889,0.12222222222222222,0.14444444444444443,0.09444444444444444,0.1388888888888889
supramarginal-lh,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.11347517730496454,0.1276595744680851,0.1276595744680851,0.12056737588652482,0.1276595744680851
supramarginal-rh,0.14444444444444443,0.12777777777777777,0.1388888888888889,0.08888888888888889,0.12222222222222222,0.14444444444444443,0.09444444444444444,0.1388888888888889
