,inferiorparietal-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.15789473684210525,0.13815789473684212,0.125,0.019736842105263157,0.13815789473684212,0.13815789473684212,0.14473684210526316,0.13815789473684212
postcentral-lh,0.10795454545454546,0.14772727272727273,0.14772727272727273,0.0,0.1534090909090909,0.1534090909090909,0.14204545454545456,0.14772727272727273
postcentral-rh,0.10429447852760736,0.147239263803681,0.15337423312883436,0.0,0.15337423312883436,0.15337423312883436,0.1411042944785276,0.147239263803681
rostralmiddlefrontal-rh,0.5,0.0,0.0,0.4,0.0,0.0,0.1,0.0
superiorparietal-lh,0.10795454545454546,0.14772727272727273,0.14772727272727273,0.0,0.1534090909090909,0.1534090909090909,0.14204545454545456,0.14772727272727273
superiortemporal-lh,0.10795454545454546,0.14772727272727273,0.14772727272727273,0.0,0.1534090909090909,0.1534090909090909,0.14204545454545456,0.14772727272727273
superiortemporal-rh,0.11173184357541899,0.15083798882681565,0.13966480446927373,0.0,0.15083798882681565,0.15083798882681565,0.1452513966480447,0.15083798882681565
supramarginal-lh,0.10795454545454546,0.14772727272727273,0.14772727272727273,0.0,0.1534090909090909,0.1534090909090909,0.14204545454545456,0.14772727272727273
