,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.12060301507537688,0.0,0.0,0.0,0.0,0.0,0.08542713567839195,0.0,0.0,0.0,0.0,0.020100502512562814,0.0,0.0,0.0,0.020100502512562814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07035175879396985,0.010050251256281407,0.005025125628140704,0.0,0.0,0.0,0.10552763819095477,0.0,0.0,0.11055276381909548,0.0,0.0,0.07537688442211055,0.0,0.0,0.07537688442211055,0.0,0.0,0.03015075376884422,0.08040201005025126,0.0,0.0,0.0,0.0,0.0,0.020100502512562814,0.0,0.0,0.06532663316582915,0.0,0.0,0.0,0.0,0.10552763819095477,0.0,0.0,0.0
Fz,0.0,0.03418803418803419,0.0,0.042735042735042736,0.042735042735042736,0.042735042735042736,0.0,0.0,0.042735042735042736,0.0,0.042735042735042736,0.0,0.042735042735042736,0.0,0.042735042735042736,0.042735042735042736,0.042735042735042736,0.042735042735042736,0.0,0.042735042735042736,0.0,0.0,0.03418803418803419,0.0,0.017094017094017096,0.042735042735042736,0.042735042735042736,0.0,0.042735042735042736,0.0,0.03418803418803419,0.0,0.0,0.017094017094017096,0.0,0.0,0.042735042735042736,0.042735042735042736,0.0,0.008547008547008548,0.042735042735042736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042735042735042736,0.0,0.0,0.0,0.0,0.0,0.042735042735042736,0.042735042735042736
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.022222222222222223,0.0,0.044444444444444446,0.05,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.027777777777777776,0.0,0.05,0.05,0.05,0.044444444444444446,0.0,0.03888888888888889,0.0,0.0,0.022222222222222223,0.0,0.03333333333333333,0.05,0.05,0.0,0.03888888888888889,0.0,0.022222222222222223,0.0,0.0,0.011111111111111112,0.0,0.0,0.05,0.03888888888888889,0.0,0.005555555555555556,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.03888888888888889,0.03333333333333333
FT9,0.0,0.02030456852791878,0.0,0.04060913705583756,0.050761421319796954,0.04568527918781726,0.0,0.0,0.050761421319796954,0.0,0.050761421319796954,0.0,0.025380710659898477,0.0,0.050761421319796954,0.05583756345177665,0.05583756345177665,0.04060913705583756,0.0,0.03553299492385787,0.0,0.0,0.02030456852791878,0.0,0.04060913705583756,0.05583756345177665,0.050761421319796954,0.0,0.03553299492385787,0.0,0.02030456852791878,0.0,0.0,0.01015228426395939,0.0,0.0,0.05583756345177665,0.03553299492385787,0.0,0.005076142131979695,0.025380710659898477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05583756345177665,0.0,0.0,0.0,0.0,0.0,0.03553299492385787,0.030456852791878174
FC5,0.0,0.020942408376963352,0.0,0.041884816753926704,0.05235602094240838,0.04712041884816754,0.0,0.0,0.05235602094240838,0.0,0.05235602094240838,0.0,0.02617801047120419,0.0,0.05235602094240838,0.05235602094240838,0.05235602094240838,0.041884816753926704,0.0,0.03664921465968586,0.0,0.0,0.020942408376963352,0.0,0.03664921465968586,0.05235602094240838,0.05235602094240838,0.0,0.03664921465968586,0.0,0.020942408376963352,0.0,0.0,0.010471204188481676,0.0,0.0,0.05235602094240838,0.03664921465968586,0.0,0.005235602094240838,0.02617801047120419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05235602094240838,0.0,0.0,0.0,0.0,0.0,0.03664921465968586,0.031413612565445025
FC1,0.10062893081761007,0.0,0.0,0.0,0.0,0.0,0.10062893081761007,0.0,0.0,0.0,0.0,0.025157232704402517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0880503144654088,0.0,0.0,0.0,0.0,0.0,0.0880503144654088,0.0,0.0,0.0880503144654088,0.0,0.0,0.09433962264150944,0.0,0.0,0.0880503144654088,0.0,0.0,0.03773584905660377,0.10062893081761007,0.0,0.0,0.0,0.0,0.0,0.025157232704402517,0.0,0.0,0.08176100628930817,0.0,0.0,0.0,0.0,0.08176100628930817,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.020100502512562814,0.0,0.04020100502512563,0.05025125628140704,0.04522613065326633,0.0,0.0,0.05025125628140704,0.0,0.05025125628140704,0.0,0.02512562814070352,0.0,0.05025125628140704,0.05527638190954774,0.06030150753768844,0.04020100502512563,0.0,0.035175879396984924,0.0,0.0,0.020100502512562814,0.0,0.04020100502512563,0.05527638190954774,0.05025125628140704,0.0,0.035175879396984924,0.0,0.020100502512562814,0.0,0.0,0.010050251256281407,0.0,0.0,0.05527638190954774,0.035175879396984924,0.0,0.005025125628140704,0.02512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06030150753768844,0.0,0.0,0.0,0.0,0.0,0.035175879396984924,0.03015075376884422
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
