,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh,transversetemporal-rh
insula-rh,0.3058139534883721,0.06540697674418605,0.13953488372093023,0.09912790697674419,0.14651162790697675,0.06046511627906977,0.1555232558139535,0.027616279069767442
isthmuscingulate-rh,0.09674620390455531,0.4086767895878525,0.0,0.23383947939262473,0.04468546637744035,0.12364425162689804,0.0,0.09240780911062907
lateralorbitofrontal-rh,0.19141252006420545,0.0,0.3539325842696629,0.0,0.1653290529695024,0.07062600321027288,0.21869983948635635,0.0
parahippocampal-rh,0.11367492365117068,0.1828978622327791,0.0,0.35595520868680014,0.05157787580590431,0.10417373600271462,0.0,0.19172039362063115
rostralanteriorcingulate-lh,0.16738625041514446,0.0348721355031551,0.13483892394553304,0.05147791431418133,0.3918963799402192,0.11723679840584524,0.08767851212221853,0.014613085353703089
rostralanteriorcingulate-rh,0.09285051067780872,0.13324048282265552,0.07985143918291551,0.1425255338904364,0.16202414113277622,0.28365831012070564,0.019498607242339833,0.08635097493036212
temporalpole-rh,0.25963884821864325,0.0,0.2669594924353343,0.0,0.12981942410932162,0.02244997559785261,0.3211322596388482,0.0
transversetemporal-rh,0.04299583911234397,0.09754969949144707,0.0,0.2602866389274156,0.019417475728155338,0.08645399907535829,0.0,0.4932963476652797
