,inferiortemporal-rh,insula-lh,insula-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-rh
inferiortemporal-rh,0.2127826941986234,0.0,0.1319567354965585,0.019862340216322518,0.16184857423795476,0.12035398230088495,0.18584070796460178,0.16735496558505408
insula-lh,0.0,0.4274193548387097,0.11242884250474383,0.3382352941176471,0.12191650853889943,0.0,0.0,0.0
insula-rh,0.14359526372443487,0.051022604951560815,0.20172228202368137,0.07276641550053821,0.1890204520990312,0.0852529601722282,0.1371367061356297,0.11948331539289558
parahippocampal-lh,0.03758838853740231,0.26758466691477484,0.12579084480833644,0.3230368440640119,0.13323409006326759,0.03758838853740231,0.03758838853740231,0.03758838853740231
parahippocampal-rh,0.1518635267939922,0.04765436677174115,0.16243278323753013,0.06638234748748377,0.20174300018542554,0.09456703133691823,0.14185054700537733,0.13350639718153162
rostralanteriorcingulate-lh,0.14746543778801843,0.0,0.09507640067911714,0.024496725685180694,0.12296871210283775,0.23938879456706283,0.1799660441426146,0.19063788503516857
rostralanteriorcingulate-rh,0.17874669686674216,0.0,0.12061155152887883,0.019063797659494147,0.14439411098527746,0.14118535296338242,0.21857304643261607,0.1774254435636089
transversetemporal-rh,0.16550791811510235,0.0,0.10795674005407493,0.019505600617999226,0.14020857473928158,0.1533410583236771,0.18230977211278485,0.23117033603707995
