,frontalpole-rh,insula-lh,insula-rh,lateraloccipital-lh,lateralorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.26611359285258457,0.012763241863433313,0.02169751116783663,0.11614550095724314,0.14613911933631143,0.12571793235481812,0.24058710912571793,0.07083599234205488
insula-lh,0.21052631578947367,0.2,0.0,0.16842105263157894,0.0,0.21052631578947367,0.21052631578947367,0.0
insula-rh,0.06779661016949153,0.0,0.24105461393596986,0.1393596986817326,0.24293785310734464,0.0,0.06591337099811675,0.24293785310734464
lateraloccipital-lh,0.16927322907083717,0.01655933762649494,0.06623735050597976,0.20239190432382706,0.1766329346826127,0.07635694572217111,0.16835326586936522,0.12419503219871206
lateralorbitofrontal-rh,0.14746835443037976,0.0,0.08164556962025317,0.12278481012658228,0.2829113924050633,0.03481012658227848,0.12215189873417721,0.20822784810126582
rostralanteriorcingulate-lh,0.21349557522123894,0.022123893805309734,0.0,0.08960176991150443,0.0586283185840708,0.36172566371681414,0.23893805309734514,0.015486725663716814
rostralanteriorcingulate-rh,0.2476882430647292,0.013210039630118891,0.021796565389696168,0.11955085865257596,0.12483487450462351,0.1453104359313078,0.26420079260237783,0.06340819022457067
temporalpole-rh,0.0934199837530463,0.0,0.10479285134037368,0.11129163281884646,0.27051177904142976,0.00974817221770918,0.07961007311129163,0.330625507717303
