,bankssts-lh,entorhinal-lh,frontalpole-rh,fusiform-lh,lingual-lh,parahippocampal-lh,temporalpole-lh,transversetemporal-lh
bankssts-lh,0.5483870967741935,0.10752688172043011,0.0,0.0,0.06451612903225806,0.0967741935483871,0.0,0.1827956989247312
entorhinal-lh,0.2,0.38571428571428573,0.0,0.11428571428571428,0.07142857142857142,0.15714285714285714,0.04285714285714286,0.02857142857142857
frontalpole-rh,0.0,0.0,0.8923076923076924,0.0,0.015384615384615385,0.09230769230769231,0.0,0.0
fusiform-lh,0.02631578947368421,0.15789473684210525,0.0,0.4342105263157895,0.23684210526315788,0.13157894736842105,0.0,0.013157894736842105
lingual-lh,0.125,0.09375,0.0,0.125,0.34375,0.23958333333333334,0.0,0.07291666666666667
parahippocampal-lh,0.12096774193548387,0.12903225806451613,0.03225806451612903,0.04838709677419355,0.1774193548387097,0.3629032258064516,0.06451612903225806,0.06451612903225806
temporalpole-lh,0.0,0.2631578947368421,0.0,0.0,0.0,0.3684210526315789,0.3684210526315789,0.0
transversetemporal-lh,0.3333333333333333,0.037037037037037035,0.0,0.0,0.07407407407407407,0.09259259259259259,0.0,0.46296296296296297
