,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,temporalpole-lh,temporalpole-rh,transversetemporal-lh,transversetemporal-rh
entorhinal-lh,0.7222222222222222,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0
frontalpole-lh,0.15789473684210525,0.631578947368421,0.0,0.21052631578947367,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
parahippocampal-lh,0.2,0.05714285714285714,0.0,0.6,0.0,0.0,0.14285714285714285,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.9761904761904762,0.0,0.023809523809523808
transversetemporal-lh,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.9393939393939394,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.9830508474576272
