,bankssts-lh,entorhinal-lh,frontalpole-rh,fusiform-lh,lingual-lh,parahippocampal-lh,temporalpole-lh,transversetemporal-lh
bankssts-lh,0.42209631728045327,0.1274787535410765,0.0,0.11331444759206799,0.08498583569405099,0.141643059490085,0.0,0.11048158640226628
entorhinal-lh,0.08117443868739206,0.459412780656304,0.0017271157167530224,0.08981001727115717,0.046632124352331605,0.12435233160621761,0.10189982728842832,0.09499136442141623
frontalpole-rh,0.0,0.011494252873563218,0.9118773946360154,0.007662835249042145,0.03065134099616858,0.03065134099616858,0.0,0.007662835249042145
fusiform-lh,0.08237232289950576,0.08237232289950576,0.0016474464579901153,0.49093904448105435,0.08731466227347612,0.1696869851729819,0.023064250411861616,0.06260296540362438
lingual-lh,0.06976744186046512,0.05426356589147287,0.01744186046511628,0.11627906976744186,0.5910852713178295,0.08333333333333333,0.046511627906976744,0.02131782945736434
parahippocampal-lh,0.08025682182985554,0.12841091492776885,0.008025682182985553,0.13964686998394862,0.056179775280898875,0.4767255216693419,0.048154093097913325,0.06260032102728733
temporalpole-lh,0.009523809523809525,0.1357142857142857,0.0,0.0380952380952381,0.06666666666666667,0.08333333333333333,0.6095238095238096,0.05714285714285714
transversetemporal-lh,0.07964601769911504,0.11946902654867257,0.0022123893805309734,0.06415929203539823,0.017699115044247787,0.07079646017699115,0.05088495575221239,0.5951327433628318
