,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,middletemporal-lh,parahippocampal-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.5285714285714286,0.0,0.022448979591836733,0.11836734693877551,0.1836734693877551,0.10612244897959183,0.04081632653061224,0.0
frontalpole-lh,0.0,0.900355871886121,0.07829181494661921,0.014234875444839857,0.0,0.0,0.0071174377224199285,0.0
frontalpole-rh,0.02531645569620253,0.0949367088607595,0.6455696202531646,0.05379746835443038,0.06645569620253164,0.05379746835443038,0.05379746835443038,0.006329113924050633
fusiform-lh,0.1465863453815261,0.008032128514056224,0.04618473895582329,0.45180722891566266,0.14056224899598393,0.1646586345381526,0.04216867469879518,0.0
middletemporal-lh,0.14568345323741008,0.0,0.048561151079136694,0.12769784172661872,0.39568345323741005,0.18165467625899281,0.10071942446043165,0.0
parahippocampal-lh,0.06597222222222222,0.0,0.034722222222222224,0.16145833333333334,0.1701388888888889,0.4670138888888889,0.10069444444444445,0.0
temporalpole-lh,0.03508771929824561,0.008771929824561403,0.03070175438596491,0.07236842105263158,0.09210526315789473,0.1074561403508772,0.6535087719298246,0.0
temporalpole-rh,0.0,0.0,0.024096385542168676,0.0,0.0,0.0,0.0,0.9759036144578314
