,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parahippocampal-rh,parsorbitalis-lh,rostralanteriorcingulate-rh,temporalpole-lh,transversetemporal-lh
frontalpole-lh,0.7805429864253394,0.06787330316742081,0.0,0.00904977375565611,0.10407239819004525,0.011312217194570135,0.013574660633484163,0.013574660633484163
frontalpole-rh,0.06925207756232687,0.7451523545706371,0.024930747922437674,0.0,0.0443213296398892,0.08587257617728532,0.024930747922437674,0.00554016620498615
parahippocampal-lh,0.011428571428571429,0.02857142857142857,0.9028571428571428,0.005714285714285714,0.0,0.011428571428571429,0.02857142857142857,0.011428571428571429
parahippocampal-rh,0.018957345971563982,0.0,0.0,0.8909952606635071,0.04265402843601896,0.037914691943127965,0.0,0.009478672985781991
parsorbitalis-lh,0.08928571428571429,0.04081632653061224,0.0,0.03571428571428571,0.6989795918367347,0.058673469387755105,0.07142857142857142,0.00510204081632653
rostralanteriorcingulate-rh,0.006153846153846154,0.06769230769230769,0.012307692307692308,0.027692307692307693,0.046153846153846156,0.803076923076923,0.021538461538461538,0.015384615384615385
temporalpole-lh,0.025889967637540454,0.022653721682847898,0.019417475728155338,0.0,0.11974110032362459,0.016181229773462782,0.7184466019417476,0.07766990291262135
transversetemporal-lh,0.00816326530612245,0.004081632653061225,0.00816326530612245,0.004081632653061225,0.0163265306122449,0.00816326530612245,0.061224489795918366,0.889795918367347
