,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parahippocampal-rh,parsorbitalis-lh,rostralanteriorcingulate-rh,temporalpole-lh,transversetemporal-lh
frontalpole-lh,0.8142857142857143,0.10714285714285714,0.0,0.0,0.07142857142857142,0.007142857142857143,0.0,0.0
frontalpole-rh,0.05,0.5,0.075,0.0,0.058333333333333334,0.225,0.075,0.016666666666666666
parahippocampal-lh,0.044444444444444446,0.1111111111111111,0.6222222222222222,0.022222222222222223,0.0,0.044444444444444446,0.1111111111111111,0.044444444444444446
parahippocampal-rh,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25
parsorbitalis-lh,0.2222222222222222,0.18518518518518517,0.0,0.0,0.48148148148148145,0.1111111111111111,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.25333333333333335,0.05333333333333334,0.0,0.013333333333333334,0.5733333333333334,0.09333333333333334,0.013333333333333334
temporalpole-lh,0.0,0.25925925925925924,0.2222222222222222,0.0,0.0,0.18518518518518517,0.25925925925925924,0.07407407407407407
transversetemporal-lh,0.0,0.034482758620689655,0.06896551724137931,0.0,0.0,0.0,0.06896551724137931,0.8275862068965517
