,bankssts-lh,entorhinal-lh,frontalpole-rh,fusiform-lh,lingual-lh,parahippocampal-lh,temporalpole-lh,transversetemporal-lh
bankssts-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-lh,0.0,0.65625,0.015625,0.125,0.0,0.0625,0.015625,0.125
frontalpole-rh,0.0,0.12,0.6,0.0,0.28,0.0,0.0,0.0
fusiform-lh,0.0,0.08888888888888889,0.0,0.4666666666666667,0.044444444444444446,0.3333333333333333,0.0,0.06666666666666667
lingual-lh,0.0,0.015873015873015872,0.14285714285714285,0.0,0.8095238095238095,0.0,0.031746031746031744,0.0
parahippocampal-lh,0.0,0.044444444444444446,0.0,0.28888888888888886,0.06666666666666667,0.4444444444444444,0.0,0.15555555555555556
temporalpole-lh,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.6818181818181818,0.13636363636363635
transversetemporal-lh,0.0,0.08196721311475409,0.0,0.06557377049180328,0.0,0.14754098360655737,0.11475409836065574,0.5901639344262295
