,frontalpole-lh,frontalpole-rh,fusiform-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.463768115942029,0.006211180124223602,0.14492753623188406,0.18012422360248448,0.0,0.14078674948240166,0.0,0.06418219461697723
frontalpole-rh,0.0045045045045045045,0.47297297297297297,0.0,0.0,0.32882882882882886,0.0,0.0,0.19369369369369369
fusiform-rh,0.06412478336221837,0.0,0.48873483535528595,0.01993067590987868,0.0,0.427209705372617,0.0,0.0
medialorbitofrontal-lh,0.3,0.0,0.07241379310344828,0.5137931034482759,0.0,0.09310344827586207,0.0,0.020689655172413793
medialorbitofrontal-rh,0.0,0.14202334630350194,0.0,0.0,0.6536964980544747,0.0,0.0,0.20428015564202334
parahippocampal-rh,0.06310254163014899,0.0,0.4329535495179667,0.025416301489921123,0.0,0.4785276073619632,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.7712,0.2288
rostralanteriorcingulate-rh,0.02830188679245283,0.04507337526205451,0.0,0.0041928721174004195,0.10796645702306079,0.0,0.1519916142557652,0.6624737945492662
