,cuneus-lh,frontalpole-lh,insula-rh,isthmuscingulate-rh,lateraloccipital-lh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh
cuneus-lh,0.16049382716049382,0.16225749559082892,0.0,0.13580246913580246,0.14285714285714285,0.12522045855379188,0.14814814814814814,0.12522045855379188
frontalpole-lh,0.15358931552587646,0.17195325542570952,0.0,0.13856427378964942,0.14524207011686144,0.1285475792988314,0.14023372287145242,0.12186978297161936
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.1273344651952462,0.13752122241086587,0.0,0.1697792869269949,0.15110356536502548,0.16298811544991512,0.1273344651952462,0.12393887945670629
lateraloccipital-lh,0.13504273504273503,0.1452991452991453,0.0,0.15555555555555556,0.15897435897435896,0.1452991452991453,0.13504273504273503,0.12478632478632479
parahippocampal-rh,0.10849056603773585,0.1179245283018868,0.0,0.14779874213836477,0.13050314465408805,0.27358490566037735,0.10849056603773585,0.11320754716981132
pericalcarine-lh,0.1509090909090909,0.15272727272727274,0.0,0.14,0.14727272727272728,0.1290909090909091,0.1509090909090909,0.1290909090909091
pericalcarine-rh,0.13745019920318724,0.1454183266932271,0.0,0.1454183266932271,0.1454183266932271,0.1454183266932271,0.13745019920318724,0.14342629482071714
