,cuneus-lh,frontalpole-lh,insula-rh,isthmuscingulate-rh,lateraloccipital-lh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh
cuneus-lh,0.16158940397350993,0.0,0.06622516556291391,0.15894039735099338,0.16423841059602648,0.1456953642384106,0.1576158940397351,0.1456953642384106
frontalpole-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
insula-rh,0.12098765432098765,0.0,0.1654320987654321,0.15308641975308643,0.12345679012345678,0.16790123456790124,0.13333333333333333,0.13580246913580246
isthmuscingulate-rh,0.13402061855670103,0.0,0.07216494845360824,0.18785796105383734,0.13860252004581902,0.17983963344788087,0.14432989690721648,0.143184421534937
lateraloccipital-lh,0.1583011583011583,0.0,0.06563706563706563,0.15958815958815958,0.16473616473616473,0.14671814671814673,0.1583011583011583,0.14671814671814673
parahippocampal-rh,0.1204954954954955,0.0,0.07545045045045046,0.17342342342342343,0.125,0.23536036036036037,0.13063063063063063,0.13963963963963963
pericalcarine-lh,0.14852752880921896,0.0,0.07042253521126761,0.16261203585147246,0.15364916773367476,0.1523687580025608,0.16005121638924455,0.1523687580025608
pericalcarine-rh,0.13968668407310705,0.0,0.0731070496083551,0.16449086161879894,0.14490861618798956,0.16449086161879894,0.1514360313315927,0.1618798955613577
