,cuneus-lh,frontalpole-lh,insula-rh,isthmuscingulate-rh,lateraloccipital-lh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh
cuneus-lh,0.17466775155953349,0.03797125033902902,0.0762137238947654,0.14130729590452942,0.15676701925684838,0.11174396528342827,0.15080010848928668,0.15052888527257932
frontalpole-lh,0.1240174672489083,0.31965065502183404,0.0,0.10131004366812227,0.1056768558951965,0.06724890829694323,0.12489082969432315,0.1572052401746725
insula-rh,0.132173095014111,0.0,0.20743179680150517,0.1349952963311383,0.12652869238005646,0.1425211665098777,0.11618062088428975,0.14016933207902163
isthmuscingulate-rh,0.14265889536497364,0.031085206772134333,0.08021093533166805,0.176797113516514,0.14765473216763808,0.13655287260616153,0.14099361643075214,0.1440466278101582
lateraloccipital-lh,0.1613265879707701,0.03288364249578415,0.07560427206295672,0.15120854412591345,0.17284991568296795,0.11804384485666104,0.14446318156267565,0.14362001124227095
parahippocampal-rh,0.1278885723330168,0.023741690408357077,0.09528331750553973,0.15352959797404242,0.13105413105413105,0.2060778727445394,0.12345679012345678,0.13896802785691675
pericalcarine-lh,0.1520354472445306,0.0390473553032401,0.068402104680144,0.1423428413181944,0.14123511492661311,0.10911104957075603,0.18914428136250347,0.1586818055940183
pericalcarine-rh,0.14703536293538952,0.04732783834086679,0.07923424621111406,0.13879287423557565,0.13480457325179473,0.11831959585216698,0.15235309758043072,0.18213241159266153
