,cuneus-lh,insula-rh,isthmuscingulate-rh,lateraloccipital-lh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-lh,0.188911704312115,0.04957465532414198,0.14608389557054854,0.1572308594895864,0.14931064828395424,0.14667057788207685,0.06013493693165151,0.10208272220592549
insula-rh,0.11619718309859155,0.3401408450704225,0.0823943661971831,0.12464788732394366,0.09647887323943662,0.1056338028169014,0.06267605633802817,0.07183098591549296
isthmuscingulate-rh,0.15935483870967743,0.038387096774193545,0.20516129032258065,0.13032258064516128,0.17709677419354838,0.1532258064516129,0.04645161290322581,0.09
lateraloccipital-lh,0.17055253912488022,0.05685084637496007,0.12903225806451613,0.18652187799425105,0.13861386138613863,0.14372404982433729,0.06770999680613222,0.10699457042478441
pericalcarine-lh,0.15171385991058123,0.04143070044709389,0.16542473919523099,0.1293591654247392,0.19880774962742176,0.17645305514157975,0.04947839046199702,0.08733233979135618
pericalcarine-rh,0.1516530178950561,0.04610251744009706,0.14589020321504398,0.13557779799818018,0.18077039733090688,0.20260843190779496,0.0497421898695784,0.08765544434334244
rostralanteriorcingulate-lh,0.11715246636771301,0.05100896860986547,0.08071748878923767,0.11995515695067265,0.09417040358744394,0.09417040358744394,0.2942825112107623,0.148542600896861
rostralanteriorcingulate-rh,0.14029493822239936,0.04224790753288163,0.11199681147867677,0.13591072140294938,0.11917098445595854,0.11757672379434038,0.1040255081705859,0.22877640494220805
