,Fp1,FT9,FT10,F4,Fp2,AF7,AF3,AF4
Fp1,0.6829268292682927,0.0,0.0,0.0,0.3170731707317073,0.0,0.0,0.0
FT9,0.0,0.4108527131782946,0.0,0.0,0.0,0.0,0.20930232558139536,0.3798449612403101
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.52,0.0,0.0,0.0,0.48,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.3048780487804878,0.0,0.0,0.0,0.0,0.34146341463414637,0.35365853658536583
AF4,0.0,0.33088235294117646,0.0,0.0,0.0,0.0,0.21323529411764705,0.45588235294117646
