,Fp1,P3,P8,CP3,P1,P5,PO3,TP8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.29411764705882354
P8,0.0,0.0,0.1956521739130435,0.20108695652173914,0.20108695652173914,0.20108695652173914,0.20108695652173914,0.0
CP3,0.0,0.0,0.07156673114119923,0.23210831721470018,0.23210831721470018,0.23210831721470018,0.23210831721470018,0.0
P1,0.0,0.0,0.07156673114119923,0.23210831721470018,0.23210831721470018,0.23210831721470018,0.23210831721470018,0.0
P5,0.0,0.0,0.07156673114119923,0.23210831721470018,0.23210831721470018,0.23210831721470018,0.23210831721470018,0.0
PO3,0.0,0.0,0.07156673114119923,0.23210831721470018,0.23210831721470018,0.23210831721470018,0.23210831721470018,0.0
TP8,0.0,0.5046728971962616,0.0,0.0,0.0,0.0,0.0,0.4953271028037383
