,P3,P8,TP10,CP3,P1,P5,PO3,PO8
P3,0.42877094972067037,0.025139664804469275,0.25837988826815644,0.0,0.0,0.0,0.0,0.2877094972067039
P8,0.015450643776824034,0.45493562231759654,0.0,0.13733905579399142,0.13304721030042918,0.13047210300429185,0.12875536480686695,0.0
TP10,0.11787315823190263,0.0,0.433055733504164,0.012812299807815503,0.0025624599615631004,0.0019218449711723255,0.0032030749519538757,0.42857142857142855
CP3,0.0,0.12830793905372895,0.014434643143544507,0.22373696872493987,0.20689655172413793,0.20850040096230954,0.20449077786688052,0.0136327185244587
P1,0.0,0.13047138047138046,0.0016835016835016834,0.21632996632996632,0.2196969696969697,0.21885521885521886,0.21212121212121213,0.0008417508417508417
P5,0.0,0.12958226768968456,0.0008525149190110827,0.21824381926683717,0.21824381926683717,0.21909633418584826,0.21398124467178176,0.0
PO3,0.0,0.12798634812286688,0.002559726962457338,0.2175767918088737,0.2150170648464164,0.2158703071672355,0.21928327645051193,0.0017064846416382253
PO8,0.12875,0.0,0.42125,0.011875,0.001875,0.00125,0.0025,0.4325
