,Fp1,Fz,P3,P8,AF7,AFz,TP8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.3125,0.0,0.0,0.0,0.0,0.34375,0.34375
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.6526946107784432,0.19760479041916168,0.1497005988023952,0.0,0.0
AF7,0.0,0.0,0.0,0.36666666666666664,0.35555555555555557,0.2777777777777778,0.0,0.0
AFz,0.0,0.0,0.0,0.3472222222222222,0.3194444444444444,0.3333333333333333,0.0,0.0
TP8,0.0,0.09322033898305085,0.0,0.0,0.0,0.0,0.5847457627118644,0.3220338983050847
AF8,0.0,0.12790697674418605,0.0,0.0,0.0,0.0,0.4418604651162791,0.43023255813953487
