,Fp1,Fz,P3,P8,AF7,AFz,TP8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.38613861386138615,0.0,0.27722772277227725,0.0,0.0,0.0,0.33663366336633666
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.3373493975903614,0.0,0.3253012048192771,0.0,0.0,0.0,0.3373493975903614
AF7,0.0,0.0,0.0,0.0,0.32608695652173914,0.33695652173913043,0.33695652173913043,0.0
AFz,0.0,0.0,0.0,0.0,0.2540983606557377,0.4672131147540984,0.2786885245901639,0.0
TP8,0.0,0.0,0.0,0.0,0.30927835051546393,0.35051546391752575,0.3402061855670103,0.0
AF8,0.0,0.3564356435643564,0.0,0.27722772277227725,0.0,0.0,0.0,0.36633663366336633
