,Fp1,Fz,P3,P8,AF7,AFz,TP8,AF8
Fp1,0.6243386243386243,0.0,0.0,0.19576719576719576,0.0,0.0,0.0,0.17989417989417988
Fz,0.0,0.3825503355704698,0.17114093959731544,0.18791946308724833,0.1174496644295302,0.0,0.06543624161073826,0.07550335570469799
P3,0.0,0.21524663677130046,0.42376681614349776,0.09417040358744394,0.1412556053811659,0.02242152466367713,0.07847533632286996,0.02466367713004484
P8,0.03982777179763186,0.12271259418729817,0.04951560818083961,0.49730893433799783,0.09364908503767493,0.03552206673842842,0.0,0.16146393972012918
AF7,0.0,0.07391763463569166,0.06969376979936642,0.09292502639915523,0.4677930306230201,0.059134107708553325,0.2365364308342133,0.0
AFz,0.0,0.0,0.016985138004246284,0.07006369426751592,0.11464968152866242,0.47770700636942676,0.1910828025477707,0.12951167728237792
TP8,0.0,0.042437431991294884,0.03808487486398259,0.0,0.24483133841131666,0.09902067464635474,0.45701849836779107,0.11860718171926006
AF8,0.04042806183115339,0.0558858501783591,0.01070154577883472,0.17954815695600476,0.0,0.07491082045184304,0.13436385255648037,0.5041617122473246
