,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.3404255319148936,0.0,0.031914893617021274,0.2553191489361702,0.0,0.1276595744680851,0.06382978723404255,0.18085106382978725
parsopercularis-lh,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,0.0
parstriangularis-rh,0.031914893617021274,0.0425531914893617,0.46808510638297873,0.2127659574468085,0.0851063829787234,0.07446808510638298,0.0,0.0851063829787234
postcentral-rh,0.1826086956521739,0.0,0.1565217391304348,0.33043478260869563,0.06086956521739131,0.11304347826086956,0.008695652173913044,0.14782608695652175
superiorfrontal-rh,0.0,0.0,0.2857142857142857,0.2571428571428571,0.2571428571428571,0.2,0.0,0.0
superiorparietal-rh,0.1875,0.0,0.109375,0.25,0.109375,0.265625,0.078125,0.0
superiortemporal-lh,0.30434782608695654,0.0,0.0,0.13043478260869565,0.0,0.30434782608695654,0.2608695652173913,0.0
superiortemporal-rh,0.21518987341772153,0.0,0.0759493670886076,0.189873417721519,0.0,0.0,0.0,0.5189873417721519
