,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.421875,0.0,0.0,0.0,0.1484375,0.0,0.4296875,0.0
parsopercularis-lh,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
parstriangularis-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.847457627118644,0.0,0.15254237288135594,0.0,0.0
rostralmiddlefrontal-rh,0.2692307692307692,0.0,0.0,0.0,0.44871794871794873,0.0,0.28205128205128205,0.0
superiortemporal-lh,0.0,0.109375,0.0,0.15625,0.0,0.734375,0.0,0.0
superiortemporal-rh,0.41044776119402987,0.0,0.0,0.0,0.14925373134328357,0.0,0.44029850746268656,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
