,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.44339622641509435,0.0,0.0,0.0,0.11320754716981132,0.0,0.44339622641509435,0.0
parsopercularis-lh,0.0,0.49206349206349204,0.0,0.0,0.0,0.5079365079365079,0.0,0.0
parstriangularis-rh,0.0,0.09090909090909091,0.8181818181818182,0.0,0.0,0.09090909090909091,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.0,0.0
rostralmiddlefrontal-rh,0.25,0.0,0.0,0.0,0.5,0.0,0.25,0.0
superiortemporal-lh,0.0,0.3263157894736842,0.0,0.10526315789473684,0.0,0.5684210526315789,0.0,0.0
superiortemporal-rh,0.44339622641509435,0.0,0.0,0.0,0.11320754716981132,0.0,0.44339622641509435,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
