,caudalmiddlefrontal-lh,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.16875,0.1375,0.15,0.13125,0.13125,0.00625,0.14375,0.13125
parstriangularis-rh,0.14,0.17,0.15,0.135,0.105,0.025,0.14,0.135
precentral-lh,0.15263157894736842,0.14210526315789473,0.15263157894736842,0.1368421052631579,0.11578947368421053,0.021052631578947368,0.14210526315789473,0.1368421052631579
precentral-rh,0.1330049261083744,0.1477832512315271,0.15763546798029557,0.14285714285714285,0.10344827586206896,0.029556650246305417,0.14285714285714285,0.14285714285714285
rostralmiddlefrontal-lh,0.14492753623188406,0.12318840579710146,0.13768115942028986,0.12318840579710146,0.21014492753623187,0.0,0.13768115942028986,0.12318840579710146
superiorfrontal-lh,0.053763440860215055,0.0967741935483871,0.08602150537634409,0.10752688172043011,0.021505376344086023,0.4838709677419355,0.06451612903225806,0.08602150537634409
superiortemporal-lh,0.15083798882681565,0.13966480446927373,0.15083798882681565,0.1340782122905028,0.12290502793296089,0.0111731843575419,0.1564245810055866,0.1340782122905028
supramarginal-lh,0.1443850267379679,0.1443850267379679,0.15508021390374332,0.13903743315508021,0.11229946524064172,0.0213903743315508,0.1443850267379679,0.13903743315508021
