,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parstriangularis-rh,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.0,0.10606060606060606,0.15151515151515152,0.13636363636363635,0.15151515151515152
precentral-lh,0.1267605633802817,0.18309859154929578,0.1267605633802817,0.07042253521126761,0.08450704225352113,0.16901408450704225,0.11267605633802817,0.1267605633802817
precentral-rh,0.15492957746478872,0.14084507042253522,0.15492957746478872,0.0,0.11267605633802817,0.14084507042253522,0.14084507042253522,0.15492957746478872
rostralmiddlefrontal-lh,0.0,0.29411764705882354,0.0,0.47058823529411764,0.0,0.23529411764705882,0.0,0.0
superiorfrontal-lh,0.15,0.13333333333333333,0.15,0.0,0.13333333333333333,0.13333333333333333,0.15,0.15
superiortemporal-lh,0.12857142857142856,0.18571428571428572,0.12857142857142856,0.05714285714285714,0.08571428571428572,0.17142857142857143,0.11428571428571428,0.12857142857142856
superiortemporal-rh,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.0,0.10606060606060606,0.15151515151515152,0.13636363636363635,0.15151515151515152
supramarginal-lh,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.0,0.10606060606060606,0.15151515151515152,0.13636363636363635,0.15151515151515152
