,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parstriangularis-rh,0.1641025641025641,0.14871794871794872,0.13333333333333333,0.08717948717948718,0.041025641025641026,0.14871794871794872,0.13333333333333333,0.14358974358974358
precentral-lh,0.14136125654450263,0.16753926701570682,0.13089005235602094,0.08900523560209424,0.03664921465968586,0.16230366492146597,0.13089005235602094,0.14136125654450263
precentral-rh,0.15463917525773196,0.14948453608247422,0.14432989690721648,0.05670103092783505,0.05154639175257732,0.14432989690721648,0.14432989690721648,0.15463917525773196
rostralmiddlefrontal-lh,0.14285714285714285,0.14285714285714285,0.08571428571428572,0.3047619047619048,0.0,0.13333333333333333,0.09523809523809523,0.09523809523809523
superiorfrontal-lh,0.10909090909090909,0.1,0.11818181818181818,0.0,0.36363636363636365,0.09090909090909091,0.10909090909090909,0.10909090909090909
superiortemporal-lh,0.1368421052631579,0.1631578947368421,0.12631578947368421,0.08421052631578947,0.031578947368421054,0.19473684210526315,0.12631578947368421,0.1368421052631579
superiortemporal-rh,0.15217391304347827,0.15217391304347827,0.14130434782608695,0.06521739130434782,0.043478260869565216,0.15217391304347827,0.14130434782608695,0.15217391304347827
supramarginal-lh,0.15053763440860216,0.15591397849462366,0.13978494623655913,0.06451612903225806,0.043010752688172046,0.15591397849462366,0.13978494623655913,0.15053763440860216
