,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.25,0.11363636363636363,0.1590909090909091,0.25,0.1590909090909091,0.0,0.0,0.06818181818181818
caudalmiddlefrontal-rh,0.08974358974358974,0.16666666666666666,0.1794871794871795,0.08974358974358974,0.16666666666666666,0.0641025641025641,0.10256410256410256,0.14102564102564102
parstriangularis-rh,0.09375,0.125,0.22916666666666666,0.15625,0.17708333333333334,0.041666666666666664,0.07291666666666667,0.10416666666666667
rostralmiddlefrontal-lh,0.1896551724137931,0.08620689655172414,0.1896551724137931,0.3103448275862069,0.1724137931034483,0.0,0.0,0.05172413793103448
rostralmiddlefrontal-rh,0.1125,0.1375,0.1875,0.15,0.1875,0.0375,0.075,0.1125
superiorfrontal-lh,0.0,0.1590909090909091,0.13636363636363635,0.0,0.11363636363636363,0.18181818181818182,0.20454545454545456,0.20454545454545456
superiortemporal-lh,0.03389830508474576,0.1694915254237288,0.15254237288135594,0.03389830508474576,0.13559322033898305,0.11864406779661017,0.1694915254237288,0.1864406779661017
superiortemporal-rh,0.06172839506172839,0.16049382716049382,0.14814814814814814,0.06172839506172839,0.13580246913580246,0.1111111111111111,0.13580246913580246,0.18518518518518517
