,caudalmiddlefrontal-lh,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.15,0.13333333333333333,0.15,0.13333333333333333,0.15,0.0,0.15,0.13333333333333333
parstriangularis-rh,0.136986301369863,0.136986301369863,0.1506849315068493,0.136986301369863,0.1506849315068493,0.0,0.1506849315068493,0.136986301369863
precentral-lh,0.136986301369863,0.136986301369863,0.1506849315068493,0.136986301369863,0.1506849315068493,0.0,0.1506849315068493,0.136986301369863
precentral-rh,0.1282051282051282,0.14102564102564102,0.15384615384615385,0.14102564102564102,0.14102564102564102,0.0,0.15384615384615385,0.14102564102564102
rostralmiddlefrontal-lh,0.14925373134328357,0.13432835820895522,0.14925373134328357,0.13432835820895522,0.14925373134328357,0.0,0.14925373134328357,0.13432835820895522
superiorfrontal-lh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
superiortemporal-lh,0.136986301369863,0.136986301369863,0.1506849315068493,0.136986301369863,0.1506849315068493,0.0,0.1506849315068493,0.136986301369863
supramarginal-lh,0.136986301369863,0.136986301369863,0.1506849315068493,0.136986301369863,0.1506849315068493,0.0,0.1506849315068493,0.136986301369863
