,F7,Pz,P4,CP2,AF3,P2,CP4,FCz
F7,0.20588235294117646,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.0,0.0,0.17647058823529413,0.17647058823529413
Pz,0.18181818181818182,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.0,0.0,0.18181818181818182,0.18181818181818182
P4,0.18181818181818182,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.0,0.0,0.18181818181818182,0.18181818181818182
CP2,0.18181818181818182,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.0,0.0,0.18181818181818182,0.18181818181818182
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CP4,0.20588235294117646,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.0,0.0,0.17647058823529413,0.17647058823529413
FCz,0.20588235294117646,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.0,0.0,0.17647058823529413,0.17647058823529413
