,Fp1,F3,Pz,P4,CP2,AF3,AFz,P2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.3275862068965517,0.3275862068965517,0.3275862068965517,0.017241379310344827,0.0,0.0
P4,0.0,0.0,0.3275862068965517,0.3275862068965517,0.3275862068965517,0.017241379310344827,0.0,0.0
CP2,0.0,0.0,0.3275862068965517,0.3275862068965517,0.3275862068965517,0.017241379310344827,0.0,0.0
AF3,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
